KPI_Metric_Id,Task_ID,Resource_IDs,Durations_Resource_IDs,Task_Weight
422,274,"[1, 48]","[17.25, 73.5]",0.20558687334294837
422,275,"[35, 37]","[14.25, 37.25]",0.23021640885605477
423,271,"[5, 16, 24]","[2.25, 53.0, 31.0]",0.07299890763963097
423,272,"[18, 32, 36, 38]","[59.0, 66.25, 35.75, 55.75]",0.23028425614489173
423,273,"[23, 25, 41, 52]","[3.25, 54.25, 6.0, 38.0]",0.2609135540164742
423,274,"[1, 48]","[15.25, 6.25]",0.20558687334294837
423,275,"[35, 37]","[28.5, 56.5]",0.23021640885605477
424,271,"[5, 16, 24]","[3.5, 60.25, 14.25]",0.07299890763963097
424,272,"[18, 32, 36, 38]","[18.75, 60.25, 39.0, 15.25]",0.23028425614489173
424,273,"[23, 25, 41, 52]","[61.25, 47.75, 35.0, 57.25]",0.2609135540164742
424,274,"[1, 48]","[46.75, 37.75]",0.20558687334294837
424,275,"[35, 37]","[43.75, 6.5]",0.23021640885605477
425,271,"[5, 16, 24]","[28.0, 75.0, 52.0]",0.07299890763963097
425,272,"[18, 32, 36, 38]","[52.25, 23.0, 9.75, 0.75]",0.23028425614489173
425,273,"[23, 25, 41, 52]","[11.75, 43.5, 60.75, 42.5]",0.2609135540164742
425,274,"[1, 48]","[59.0, 49.0]",0.20558687334294837
425,275,"[35, 37]","[28.25, 52.25]",0.23021640885605477
426,271,"[5, 16, 24]","[65.25, 73.25, 3.5]",0.07299890763963097
426,272,"[18, 32, 36, 38]","[49.75, 59.5, 34.0, 33.0]",0.23028425614489173
426,273,"[23, 25, 41, 52]","[53.0, 73.25, 46.0, 74.25]",0.2609135540164742
426,274,"[1, 48]","[49.75, 42.25]",0.20558687334294837
426,275,"[35, 37]","[61.0, 38.5]",0.23021640885605477
427,271,"[5, 16, 24]","[71.0, 9.25, 55.5]",0.07299890763963097
427,272,"[18, 32, 36, 38]","[51.0, 9.0, 14.5, 12.0]",0.23028425614489173
427,273,"[23, 25, 41, 52]","[57.75, 38.75, 15.75, 9.25]",0.2609135540164742
427,274,"[1, 48]","[31.75, 34.25]",0.20558687334294837
427,275,"[35, 37]","[42.75, 15.25]",0.23021640885605477
428,271,"[5, 16, 24]","[20.0, 54.5, 13.25]",0.07299890763963097
428,272,"[18, 32, 36, 38]","[1.0, 42.25, 65.75, 58.25]",0.23028425614489173
428,273,"[23, 25, 41, 52]","[14.75, 70.75, 15.5, 10.75]",0.2609135540164742
428,274,"[1, 48]","[58.5, 26.75]",0.20558687334294837
428,275,"[35, 37]","[64.5, 33.25]",0.23021640885605477
429,271,"[5, 16, 24]","[68.25, 36.5, 26.75]",0.07299890763963097
429,272,"[18, 32, 36, 38]","[20.0, 69.0, 32.75, 11.25]",0.23028425614489173
429,273,"[23, 25, 41, 52]","[18.5, 33.75, 32.25, 38.0]",0.2609135540164742
429,274,"[1, 48]","[10.75, 43.0]",0.20558687334294837
429,275,"[35, 37]","[14.25, 41.75]",0.23021640885605477
430,271,"[5, 16, 24]","[70.5, 14.25, 67.5]",0.07299890763963097
430,272,"[18, 32, 36, 38]","[73.5, 67.25, 22.0, 25.0]",0.23028425614489173
430,273,"[23, 25, 41, 52]","[3.25, 60.0, 63.25, 20.5]",0.2609135540164742
430,274,"[1, 48]","[31.0, 24.0]",0.20558687334294837
430,275,"[35, 37]","[58.0, 18.5]",0.23021640885605477
431,271,"[5, 16, 24]","[3.0, 10.25, 74.0]",0.07299890763963097
431,272,"[18, 32, 36, 38]","[54.5, 19.75, 26.25, 59.25]",0.23028425614489173
431,273,"[23, 25, 41, 52]","[54.75, 45.25, 73.5, 38.5]",0.2609135540164742
431,274,"[1, 48]","[58.25, 58.75]",0.20558687334294837
431,275,"[35, 37]","[45.25, 37.5]",0.23021640885605477
432,271,"[5, 16, 24]","[23.25, 5.5, 34.25]",0.07299890763963097
432,272,"[18, 32, 36, 38]","[52.75, 31.25, 25.0, 15.5]",0.23028425614489173
432,273,"[23, 25, 41, 52]","[1.75, 23.5, 61.5, 39.75]",0.2609135540164742
432,274,"[1, 48]","[32.5, 46.0]",0.20558687334294837
432,275,"[35, 37]","[14.5, 9.25]",0.23021640885605477
433,271,"[5, 16, 24]","[50.75, 1.75, 63.5]",0.07299890763963097
433,272,"[18, 32, 36, 38]","[67.0, 52.5, 46.75, 17.25]",0.23028425614489173
433,273,"[23, 25, 41, 52]","[56.25, 51.75, 17.5, 55.25]",0.2609135540164742
433,274,"[1, 48]","[3.0, 63.0]",0.20558687334294837
433,275,"[35, 37]","[12.0, 63.75]",0.23021640885605477
434,271,"[5, 16, 24]","[68.75, 51.25, 11.75]",0.07299890763963097
434,272,"[18, 32, 36, 38]","[6.25, 56.25, 45.75, 18.25]",0.23028425614489173
434,273,"[23, 25, 41, 52]","[8.0, 10.5, 33.75, 50.75]",0.2609135540164742
434,274,"[1, 48]","[42.5, 9.75]",0.20558687334294837
434,275,"[35, 37]","[5.0, 70.0]",0.23021640885605477
435,271,"[5, 16, 24]","[75.0, 29.75, 18.5]",0.07299890763963097
435,272,"[18, 32, 36, 38]","[32.0, 55.25, 8.75, 3.75]",0.23028425614489173
435,273,"[23, 25, 41, 52]","[40.5, 39.0, 38.5, 56.25]",0.2609135540164742
435,274,"[1, 48]","[69.25, 14.0]",0.20558687334294837
435,275,"[35, 37]","[59.75, 47.75]",0.23021640885605477
436,271,"[5, 16, 24]","[57.75, 9.75, 22.5]",0.07299890763963097
436,272,"[18, 32, 36, 38]","[18.0, 14.5, 57.25, 29.75]",0.23028425614489173
436,273,"[23, 25, 41, 52]","[39.5, 14.5, 49.75, 39.25]",0.2609135540164742
436,274,"[1, 48]","[24.5, 28.5]",0.20558687334294837
436,275,"[35, 37]","[1.5, 4.25]",0.23021640885605477
437,271,"[5, 16, 24]","[65.0, 61.25, 26.25]",0.07299890763963097
437,272,"[18, 32, 36, 38]","[6.75, 43.75, 42.5, 59.5]",0.23028425614489173
437,273,"[23, 25, 41, 52]","[70.25, 15.0, 17.5, 26.0]",0.2609135540164742
437,274,"[1, 48]","[8.0, 65.25]",0.20558687334294837
437,275,"[35, 37]","[57.75, 50.5]",0.23021640885605477
438,271,"[5, 16, 24]","[71.0, 4.25, 50.25]",0.07299890763963097
438,272,"[18, 32, 36, 38]","[7.0, 46.5, 27.5, 7.75]",0.23028425614489173
438,273,"[23, 25, 41, 52]","[40.0, 59.5, 45.25, 74.75]",0.2609135540164742
438,274,"[1, 48]","[19.0, 33.25]",0.20558687334294837
438,275,"[35, 37]","[24.5, 52.25]",0.23021640885605477
439,271,"[5, 16, 24]","[59.25, 12.5, 20.5]",0.07299890763963097
439,272,"[18, 32, 36, 38]","[21.0, 11.75, 35.5, 73.0]",0.23028425614489173
439,273,"[23, 25, 41, 52]","[62.0, 33.75, 60.5, 65.5]",0.2609135540164742
439,274,"[1, 48]","[18.25, 17.75]",0.20558687334294837
439,275,"[35, 37]","[36.25, 11.75]",0.23021640885605477
440,271,"[5, 16, 24]","[15.5, 28.5, 46.5]",0.07299890763963097
440,272,"[18, 32, 36, 38]","[5.5, 15.5, 7.75, 27.0]",0.23028425614489173
440,273,"[23, 25, 41, 52]","[4.75, 25.5, 36.5, 5.25]",0.2609135540164742
440,274,"[1, 48]","[17.75, 17.0]",0.20558687334294837
440,275,"[35, 37]","[55.25, 3.0]",0.23021640885605477
441,271,"[5, 16, 24]","[30.0, 72.5, 51.25]",0.07299890763963097
441,272,"[18, 32, 36, 38]","[28.0, 63.75, 1.5, 14.75]",0.23028425614489173
441,273,"[23, 25, 41, 52]","[2.5, 64.25, 20.5, 13.5]",0.2609135540164742
441,274,"[1, 48]","[30.75, 48.5]",0.20558687334294837
441,275,"[35, 37]","[28.0, 17.75]",0.23021640885605477
442,271,"[5, 16, 24]","[42.75, 44.25, 41.5]",0.07299890763963097
442,272,"[18, 32, 36, 38]","[64.0, 37.75, 26.75, 17.5]",0.23028425614489173
442,273,"[23, 25, 41, 52]","[66.25, 54.25, 4.25, 64.5]",0.2609135540164742
442,274,"[1, 48]","[62.75, 63.5]",0.20558687334294837
442,275,"[35, 37]","[54.0, 71.0]",0.23021640885605477
443,271,"[5, 16, 24]","[31.75, 24.5, 27.5]",0.07299890763963097
443,272,"[18, 32, 36, 38]","[71.75, 9.25, 69.5, 26.75]",0.23028425614489173
443,273,"[23, 25, 41, 52]","[51.0, 19.75, 14.25, 65.25]",0.2609135540164742
443,274,"[1, 48]","[71.5, 74.75]",0.20558687334294837
443,275,"[35, 37]","[0.25, 3.5]",0.23021640885605477
444,271,"[5, 16, 24]","[30.75, 17.25, 23.5]",0.07299890763963097
444,272,"[18, 32, 36, 38]","[7.5, 44.5, 9.0, 28.0]",0.23028425614489173
444,273,"[23, 25, 41, 52]","[38.0, 19.5, 59.75, 63.25]",0.2609135540164742
444,274,"[1, 48]","[43.0, 24.5]",0.20558687334294837
444,275,"[35, 37]","[3.0, 49.0]",0.23021640885605477
445,271,"[5, 16, 24]","[48.75, 49.5, 42.25]",0.07299890763963097
445,272,"[18, 32, 36, 38]","[34.25, 27.0, 27.25, 70.25]",0.23028425614489173
445,273,"[23, 25, 41, 52]","[60.75, 22.75, 11.5, 62.75]",0.2609135540164742
445,274,"[1, 48]","[72.25, 65.75]",0.20558687334294837
445,275,"[35, 37]","[65.75, 50.75]",0.23021640885605477
446,271,"[5, 16, 24]","[55.75, 25.25, 8.25]",0.07299890763963097
446,272,"[18, 32, 36, 38]","[30.25, 47.5, 20.0, 17.5]",0.23028425614489173
446,273,"[23, 25, 41, 52]","[48.5, 2.0, 12.5, 70.0]",0.2609135540164742
446,274,"[1, 48]","[23.75, 65.25]",0.20558687334294837
446,275,"[35, 37]","[16.5, 29.5]",0.23021640885605477
447,271,"[5, 16, 24]","[7.5, 71.75, 1.75]",0.07299890763963097
447,272,"[18, 32, 36, 38]","[60.0, 54.25, 28.75, 24.0]",0.23028425614489173
447,273,"[23, 25, 41, 52]","[55.25, 63.25, 52.5, 14.25]",0.2609135540164742
447,274,"[1, 48]","[73.75, 44.0]",0.20558687334294837
447,275,"[35, 37]","[21.0, 15.5]",0.23021640885605477
448,271,"[5, 16, 24]","[20.25, 45.75, 57.5]",0.07299890763963097
448,272,"[18, 32, 36, 38]","[38.25, 40.0, 8.0, 63.5]",0.23028425614489173
448,273,"[23, 25, 41, 52]","[25.0, 27.5, 42.75, 5.75]",0.2609135540164742
448,274,"[1, 48]","[47.75, 74.5]",0.20558687334294837
448,275,"[35, 37]","[36.5, 52.75]",0.23021640885605477
449,271,"[5, 16, 24]","[37.75, 14.0, 43.5]",0.07299890763963097
449,272,"[18, 32, 36, 38]","[6.5, 70.75, 32.5, 16.0]",0.23028425614489173
449,273,"[23, 25, 41, 52]","[72.5, 66.25, 43.5, 0.5]",0.2609135540164742
449,274,"[1, 48]","[41.0, 0.75]",0.20558687334294837
449,275,"[35, 37]","[73.25, 15.0]",0.23021640885605477
450,271,"[5, 16, 24]","[50.75, 20.0, 50.25]",0.07299890763963097
450,272,"[18, 32, 36, 38]","[62.25, 74.75, 4.0, 30.25]",0.23028425614489173
450,273,"[23, 25, 41, 52]","[12.75, 27.0, 60.75, 24.75]",0.2609135540164742
450,274,"[1, 48]","[66.75, 60.75]",0.20558687334294837
450,275,"[35, 37]","[3.5, 6.5]",0.23021640885605477
451,271,"[5, 16, 24]","[44.0, 43.25, 45.75]",0.07299890763963097
451,272,"[18, 32, 36, 38]","[15.75, 23.25, 43.0, 56.75]",0.23028425614489173
451,273,"[23, 25, 41, 52]","[32.75, 19.0, 37.5, 19.75]",0.2609135540164742
451,274,"[1, 48]","[74.25, 33.0]",0.20558687334294837
451,275,"[35, 37]","[64.5, 46.75]",0.23021640885605477
452,271,"[5, 16, 24]","[26.0, 2.5, 17.5]",0.07299890763963097
452,272,"[18, 32, 36, 38]","[16.25, 40.0, 73.75, 56.75]",0.23028425614489173
452,273,"[23, 25, 41, 52]","[3.5, 71.5, 51.0, 7.0]",0.2609135540164742
452,274,"[1, 48]","[54.5, 59.25]",0.20558687334294837
452,275,"[35, 37]","[39.75, 65.0]",0.23021640885605477
453,271,"[5, 16, 24]","[21.25, 26.75, 8.5]",0.07299890763963097
453,272,"[18, 32, 36, 38]","[55.25, 58.75, 6.75, 28.5]",0.23028425614489173
453,273,"[23, 25, 41, 52]","[2.25, 38.75, 45.25, 54.75]",0.2609135540164742
453,274,"[1, 48]","[52.25, 73.0]",0.20558687334294837
453,275,"[35, 37]","[60.0, 71.0]",0.23021640885605477
454,271,"[5, 16, 24]","[55.75, 31.75, 54.25]",0.07299890763963097
454,272,"[18, 32, 36, 38]","[11.75, 39.25, 69.25, 62.75]",0.23028425614489173
454,273,"[23, 25, 41, 52]","[54.75, 6.75, 8.5, 49.0]",0.2609135540164742
454,274,"[1, 48]","[11.0, 1.0]",0.20558687334294837
454,275,"[35, 37]","[26.5, 37.75]",0.23021640885605477
455,271,"[5, 16, 24]","[27.75, 18.0, 17.5]",0.07299890763963097
455,272,"[18, 32, 36, 38]","[40.5, 40.0, 14.5, 62.25]",0.23028425614489173
455,273,"[23, 25, 41, 52]","[32.5, 11.25, 57.75, 66.25]",0.2609135540164742
455,274,"[1, 48]","[74.5, 63.25]",0.20558687334294837
455,275,"[35, 37]","[67.25, 55.0]",0.23021640885605477
456,271,"[5, 16, 24]","[60.0, 23.5, 33.25]",0.07299890763963097
456,272,"[18, 32, 36, 38]","[63.75, 25.25, 5.75, 9.0]",0.23028425614489173
456,273,"[23, 25, 41, 52]","[64.0, 7.25, 71.25, 20.75]",0.2609135540164742
456,274,"[1, 48]","[45.0, 56.5]",0.20558687334294837
456,275,"[35, 37]","[6.5, 43.75]",0.23021640885605477
457,271,"[5, 16, 24]","[58.25, 53.0, 3.5]",0.07299890763963097
457,272,"[18, 32, 36, 38]","[63.0, 30.25, 48.5, 11.25]",0.23028425614489173
457,273,"[23, 25, 41, 52]","[26.25, 61.0, 62.0, 17.25]",0.2609135540164742
457,274,"[1, 48]","[62.75, 4.25]",0.20558687334294837
457,275,"[35, 37]","[61.75, 62.75]",0.23021640885605477
458,271,"[5, 16, 24]","[25.0, 25.5, 4.0]",0.07299890763963097
458,272,"[18, 32, 36, 38]","[8.25, 36.25, 20.0, 6.75]",0.23028425614489173
458,273,"[23, 25, 41, 52]","[1.5, 3.75, 18.75, 57.75]",0.2609135540164742
458,274,"[1, 48]","[33.25, 43.25]",0.20558687334294837
458,275,"[35, 37]","[4.5, 13.75]",0.23021640885605477
459,271,"[5, 16, 24]","[44.0, 65.75, 53.75]",0.07299890763963097
459,272,"[18, 32, 36, 38]","[37.75, 20.0, 30.0, 12.0]",0.23028425614489173
459,273,"[23, 25, 41, 52]","[68.5, 47.75, 15.5, 56.25]",0.2609135540164742
459,274,"[1, 48]","[3.25, 10.5]",0.20558687334294837
459,275,"[35, 37]","[28.0, 64.0]",0.23021640885605477
460,271,"[5, 16, 24]","[19.5, 72.75, 16.75]",0.07299890763963097
460,272,"[18, 32, 36, 38]","[8.25, 23.25, 38.0, 17.0]",0.23028425614489173
460,273,"[23, 25, 41, 52]","[18.0, 46.0, 51.0, 40.25]",0.2609135540164742
460,274,"[1, 48]","[19.25, 4.25]",0.20558687334294837
460,275,"[35, 37]","[70.5, 72.0]",0.23021640885605477
461,271,"[5, 16, 24]","[46.5, 41.5, 39.25]",0.07299890763963097
461,272,"[18, 32, 36, 38]","[29.75, 39.75, 15.5, 45.0]",0.23028425614489173
461,273,"[23, 25, 41, 52]","[31.0, 51.5, 51.75, 35.5]",0.2609135540164742
461,274,"[1, 48]","[15.25, 36.0]",0.20558687334294837
461,275,"[35, 37]","[15.75, 41.5]",0.23021640885605477
462,271,"[5, 16, 24]","[22.25, 22.25, 66.25]",0.07299890763963097
462,272,"[18, 32, 36, 38]","[56.75, 30.25, 35.25, 60.75]",0.23028425614489173
462,273,"[23, 25, 41, 52]","[40.0, 65.25, 62.0, 52.5]",0.2609135540164742
462,274,"[1, 48]","[35.5, 73.25]",0.20558687334294837
462,275,"[35, 37]","[48.75, 73.25]",0.23021640885605477
463,271,"[5, 16, 24]","[8.0, 73.0, 22.25]",0.07299890763963097
463,272,"[18, 32, 36, 38]","[67.25, 67.75, 43.75, 61.0]",0.23028425614489173
463,273,"[23, 25, 41, 52]","[42.0, 56.0, 47.25, 70.25]",0.2609135540164742
463,274,"[1, 48]","[9.0, 23.75]",0.20558687334294837
463,275,"[35, 37]","[45.75, 55.5]",0.23021640885605477
464,271,"[5, 16, 24]","[3.0, 12.25, 30.75]",0.07299890763963097
464,272,"[18, 32, 36, 38]","[32.5, 66.75, 49.5, 6.75]",0.23028425614489173
464,273,"[23, 25, 41, 52]","[37.5, 30.5, 40.5, 21.25]",0.2609135540164742
464,274,"[1, 48]","[20.0, 65.25]",0.20558687334294837
464,275,"[35, 37]","[15.25, 22.25]",0.23021640885605477
465,271,"[5, 16, 24]","[22.75, 57.25, 28.75]",0.07299890763963097
465,272,"[18, 32, 36, 38]","[48.25, 2.0, 51.5, 31.5]",0.23028425614489173
465,273,"[23, 25, 41, 52]","[61.75, 68.75, 5.25, 39.0]",0.2609135540164742
465,274,"[1, 48]","[59.25, 6.25]",0.20558687334294837
465,275,"[35, 37]","[59.75, 71.75]",0.23021640885605477
466,271,"[5, 16, 24]","[67.5, 55.0, 2.5]",0.07299890763963097
466,272,"[18, 32, 36, 38]","[27.75, 48.5, 17.5, 44.75]",0.23028425614489173
466,273,"[23, 25, 41, 52]","[10.25, 65.75, 44.5, 73.75]",0.2609135540164742
466,274,"[1, 48]","[28.0, 60.0]",0.20558687334294837
466,275,"[35, 37]","[60.25, 50.25]",0.23021640885605477
467,271,"[5, 16, 24]","[46.5, 52.5, 36.5]",0.07299890763963097
467,272,"[18, 32, 36, 38]","[44.75, 52.75, 74.0, 39.5]",0.23028425614489173
467,273,"[23, 25, 41, 52]","[61.25, 49.25, 7.75, 75.0]",0.2609135540164742
467,274,"[1, 48]","[59.25, 26.25]",0.20558687334294837
467,275,"[35, 37]","[39.75, 43.0]",0.23021640885605477
468,276,"[30, 47]","[17.25, 26.5]",0.3728728316647589
468,277,[],[],0.24129362347170263
468,278,"[35, 37]","[49.0, 31.5]",0.12872261373970367
468,279,"[6, 8, 21, 33, 50]","[74.5, 47.25, 66.5, 15.0, 62.5]",0.08447936515472579
468,280,"[30, 47]","[1.25, 12.5]",0.17263156596910903
469,281,"[23, 25, 41, 52]","[59.0, 53.5, 74.5, 1.75]",0.3015464631965805
469,282,"[35, 37]","[57.75, 5.5]",0.25270620443870206
469,283,"[27, 31, 46, 55]","[37.5, 12.0, 69.0, 15.5]",0.324984114987941
469,284,"[44, 45, 59]","[9.25, 69.0, 22.75]",0.043993248484086166
469,285,"[19, 29, 56]","[71.25, 51.5, 40.25]",0.07676996889269018
470,286,"[35, 37]","[61.75, 23.0]",0.3109335039085341
470,287,"[1, 48]","[63.25, 40.25]",0.26797802428880596
470,288,"[2, 7, 39, 53]","[4.5, 38.0, 16.5, 57.25]",0.24474113354504676
470,289,[13],[50.0],0.1381573258227471
470,290,"[44, 45, 59]","[25.25, 15.25, 27.25]",0.03819001243486593
471,286,"[35, 37]","[20.25, 24.75]",0.3109335039085341
471,287,"[1, 48]","[10.0, 1.0]",0.26797802428880596
471,288,"[2, 7, 39, 53]","[15.0, 16.75, 63.75, 1.75]",0.24474113354504676
471,289,[13],[63.75],0.1381573258227471
471,290,"[44, 45, 59]","[27.25, 21.5, 1.75]",0.03819001243486593
472,286,"[35, 37]","[0.75, 35.25]",0.3109335039085341
472,287,"[1, 48]","[64.5, 62.0]",0.26797802428880596
472,288,"[2, 7, 39, 53]","[44.75, 67.75, 59.25, 46.5]",0.24474113354504676
472,289,[13],[68.25],0.1381573258227471
472,290,"[44, 45, 59]","[10.75, 64.75, 59.75]",0.03819001243486593
473,286,"[35, 37]","[14.5, 57.75]",0.3109335039085341
473,287,"[1, 48]","[51.25, 71.75]",0.26797802428880596
473,288,"[2, 7, 39, 53]","[34.75, 9.75, 34.25, 67.75]",0.24474113354504676
473,289,[13],[32.75],0.1381573258227471
473,290,"[44, 45, 59]","[9.25, 29.25, 45.5]",0.03819001243486593
474,286,"[35, 37]","[14.25, 40.75]",0.3109335039085341
474,287,"[1, 48]","[16.5, 40.0]",0.26797802428880596
474,288,"[2, 7, 39, 53]","[23.0, 20.25, 3.75, 16.5]",0.24474113354504676
474,289,[13],[66.25],0.1381573258227471
474,290,"[44, 45, 59]","[72.25, 13.5, 0.25]",0.03819001243486593
475,286,"[35, 37]","[28.5, 2.0]",0.3109335039085341
475,287,"[1, 48]","[36.5, 20.75]",0.26797802428880596
475,288,"[2, 7, 39, 53]","[5.25, 5.5, 61.25, 29.75]",0.24474113354504676
475,289,[13],[64.75],0.1381573258227471
475,290,"[44, 45, 59]","[70.0, 1.75, 5.75]",0.03819001243486593
476,286,"[35, 37]","[73.75, 22.75]",0.3109335039085341
476,287,"[1, 48]","[70.5, 25.75]",0.26797802428880596
476,288,"[2, 7, 39, 53]","[19.75, 37.75, 23.0, 23.0]",0.24474113354504676
476,289,[13],[43.75],0.1381573258227471
476,290,"[44, 45, 59]","[73.25, 56.5, 43.25]",0.03819001243486593
477,286,"[35, 37]","[71.75, 31.0]",0.3109335039085341
477,287,"[1, 48]","[2.25, 6.0]",0.26797802428880596
477,288,"[2, 7, 39, 53]","[16.5, 49.5, 31.5, 37.75]",0.24474113354504676
477,289,[13],[35.25],0.1381573258227471
477,290,"[44, 45, 59]","[27.25, 48.75, 20.75]",0.03819001243486593
478,286,"[35, 37]","[58.25, 29.25]",0.3109335039085341
478,287,"[1, 48]","[8.5, 60.25]",0.26797802428880596
478,288,"[2, 7, 39, 53]","[3.5, 57.5, 18.75, 56.75]",0.24474113354504676
478,289,[13],[17.5],0.1381573258227471
478,290,"[44, 45, 59]","[20.5, 23.75, 25.5]",0.03819001243486593
479,286,"[35, 37]","[52.25, 7.0]",0.3109335039085341
479,287,"[1, 48]","[70.25, 17.5]",0.26797802428880596
479,288,"[2, 7, 39, 53]","[41.75, 73.0, 74.5, 66.25]",0.24474113354504676
479,289,[13],[63.25],0.1381573258227471
479,290,"[44, 45, 59]","[21.25, 55.25, 6.25]",0.03819001243486593
480,286,"[35, 37]","[45.5, 41.0]",0.3109335039085341
480,287,"[1, 48]","[10.75, 1.75]",0.26797802428880596
480,288,"[2, 7, 39, 53]","[4.75, 56.25, 72.5, 38.25]",0.24474113354504676
480,289,[13],[43.0],0.1381573258227471
480,290,"[44, 45, 59]","[20.75, 6.75, 31.0]",0.03819001243486593
481,286,"[35, 37]","[73.75, 18.75]",0.3109335039085341
481,287,"[1, 48]","[35.0, 0.75]",0.26797802428880596
481,288,"[2, 7, 39, 53]","[37.75, 32.5, 74.0, 55.5]",0.24474113354504676
481,289,[13],[61.0],0.1381573258227471
481,290,"[44, 45, 59]","[41.0, 6.25, 60.75]",0.03819001243486593
482,286,"[35, 37]","[48.75, 59.0]",0.3109335039085341
482,287,"[1, 48]","[53.0, 52.0]",0.26797802428880596
482,288,"[2, 7, 39, 53]","[49.75, 8.75, 55.25, 18.25]",0.24474113354504676
482,289,[13],[9.5],0.1381573258227471
482,290,"[44, 45, 59]","[12.5, 58.0, 45.5]",0.03819001243486593
483,286,"[35, 37]","[55.5, 67.5]",0.3109335039085341
483,287,"[1, 48]","[56.25, 70.75]",0.26797802428880596
483,288,"[2, 7, 39, 53]","[55.5, 49.5, 57.5, 54.75]",0.24474113354504676
483,289,[13],[2.25],0.1381573258227471
483,290,"[44, 45, 59]","[18.0, 70.75, 60.5]",0.03819001243486593
484,286,"[35, 37]","[46.0, 26.0]",0.3109335039085341
484,287,"[1, 48]","[61.5, 44.5]",0.26797802428880596
484,288,"[2, 7, 39, 53]","[53.5, 50.25, 58.5, 48.25]",0.24474113354504676
484,289,[13],[28.75],0.1381573258227471
484,290,"[44, 45, 59]","[10.5, 26.25, 56.25]",0.03819001243486593
485,286,"[35, 37]","[28.75, 44.5]",0.3109335039085341
485,287,"[1, 48]","[45.0, 5.75]",0.26797802428880596
485,288,"[2, 7, 39, 53]","[70.75, 64.75, 31.75, 71.25]",0.24474113354504676
485,289,[13],[40.5],0.1381573258227471
485,290,"[44, 45, 59]","[28.0, 44.25, 57.0]",0.03819001243486593
486,286,"[35, 37]","[44.75, 37.25]",0.3109335039085341
486,287,"[1, 48]","[10.75, 69.75]",0.26797802428880596
486,288,"[2, 7, 39, 53]","[38.5, 12.0, 11.75, 30.75]",0.24474113354504676
486,289,[13],[44.5],0.1381573258227471
486,290,"[44, 45, 59]","[14.25, 64.75, 65.25]",0.03819001243486593
487,286,"[35, 37]","[7.25, 39.25]",0.3109335039085341
487,287,"[1, 48]","[5.5, 27.0]",0.26797802428880596
487,288,"[2, 7, 39, 53]","[12.5, 64.0, 19.25, 1.5]",0.24474113354504676
487,289,[13],[47.25],0.1381573258227471
487,290,"[44, 45, 59]","[63.25, 45.25, 16.75]",0.03819001243486593
488,286,"[35, 37]","[24.0, 54.25]",0.3109335039085341
488,287,"[1, 48]","[70.5, 38.25]",0.26797802428880596
488,288,"[2, 7, 39, 53]","[57.75, 47.75, 35.0, 29.75]",0.24474113354504676
488,289,[13],[34.75],0.1381573258227471
488,290,"[44, 45, 59]","[6.5, 38.25, 17.25]",0.03819001243486593
489,286,"[35, 37]","[41.75, 14.5]",0.3109335039085341
489,287,"[1, 48]","[12.0, 1.0]",0.26797802428880596
489,288,"[2, 7, 39, 53]","[2.75, 14.5, 71.25, 42.5]",0.24474113354504676
489,289,[13],[11.0],0.1381573258227471
489,290,"[44, 45, 59]","[56.25, 7.75, 36.0]",0.03819001243486593
490,286,"[35, 37]","[21.75, 71.75]",0.3109335039085341
490,287,"[1, 48]","[53.0, 7.0]",0.26797802428880596
490,288,"[2, 7, 39, 53]","[72.75, 35.0, 27.0, 38.5]",0.24474113354504676
490,289,[13],[60.75],0.1381573258227471
490,290,"[44, 45, 59]","[63.25, 2.25, 46.5]",0.03819001243486593
491,286,"[35, 37]","[23.0, 69.25]",0.3109335039085341
491,287,"[1, 48]","[64.0, 63.0]",0.26797802428880596
491,288,"[2, 7, 39, 53]","[61.75, 6.25, 64.75, 72.5]",0.24474113354504676
491,289,[13],[60.25],0.1381573258227471
491,290,"[44, 45, 59]","[50.25, 39.0, 59.75]",0.03819001243486593
492,286,"[35, 37]","[22.75, 11.75]",0.3109335039085341
492,287,"[1, 48]","[44.0, 5.0]",0.26797802428880596
492,288,"[2, 7, 39, 53]","[40.75, 9.75, 32.75, 24.5]",0.24474113354504676
492,289,[13],[43.0],0.1381573258227471
492,290,"[44, 45, 59]","[72.5, 15.0, 63.0]",0.03819001243486593
493,286,"[35, 37]","[32.0, 57.25]",0.3109335039085341
493,287,"[1, 48]","[56.75, 50.25]",0.26797802428880596
493,288,"[2, 7, 39, 53]","[17.5, 25.0, 19.75, 15.5]",0.24474113354504676
493,289,[13],[39.5],0.1381573258227471
493,290,"[44, 45, 59]","[67.5, 31.25, 41.75]",0.03819001243486593
494,286,"[35, 37]","[54.25, 38.0]",0.3109335039085341
494,287,"[1, 48]","[41.5, 11.75]",0.26797802428880596
494,288,"[2, 7, 39, 53]","[64.0, 15.0, 64.75, 42.5]",0.24474113354504676
494,289,[13],[10.5],0.1381573258227471
494,290,"[44, 45, 59]","[58.0, 7.75, 44.5]",0.03819001243486593
495,286,"[35, 37]","[8.75, 25.25]",0.3109335039085341
495,287,"[1, 48]","[24.75, 24.5]",0.26797802428880596
495,288,"[2, 7, 39, 53]","[71.0, 34.75, 28.25, 38.5]",0.24474113354504676
495,289,[13],[73.0],0.1381573258227471
495,290,"[44, 45, 59]","[31.75, 40.75, 38.5]",0.03819001243486593
